ID,loc,title,bedroom,bathroom,parking_space,Predicted House Price
7734,Kaduna,Bungalow,5,4,5,2187429.2
2229,Sokoto,Penthouse,4,2,2,1909516.9
3818,Rivers,Penthouse,9,5,5,4845565.5
119,Gombe,Semi-detached duplex,5,2,3,2613652.0
3591,Ogun,Detached duplex,3,2,1,1872290.6
175,Kaduna,Bungalow,1,1,2,999758.9
12010,Imo,Flat,5,5,4,1923104.5
3907,Katsina,Townhouse,1,1,1,1165181.9
10995,Kaduna,Apartment,2,3,5,1240961.5
1905,Lagos,Detached duplex,2,1,1,1877042.6
1870,Yobe,Cottage,1,1,1,1927439.5
2686,Anambra,Bungalow,3,1,4,1473714.9
6625,Adamawa,Apartment,7,5,4,2677353.5
3087,Lagos,Semi-detached duplex,2,5,2,1797090.4
1961,Sokoto,Bungalow,3,2,2,1104367.8
1063,Kebbi,Mansion,2,1,3,1634556.8
2854,Nasarawa,Detached duplex,4,1,6,2114074.0
3068,Nasarawa,Townhouse,7,2,3,2576414.0
5818,Taraba,Apartment,1,6,5,1073150.6
10506,Niger,Apartment,2,4,3,1094377.1
1033,Nasarawa,Mansion,1,3,6,2601280.8
3695,Cross River,Penthouse,5,6,6,3783232.2
2517,Taraba,Terrace duplex,5,2,1,1844082.8
1407,Kano,Terrace duplex,5,3,4,1593119.4
1857,Katsina,Detached duplex,4,2,3,1902825.2
3219,Delta,Cottage,1,1,4,1213427.9
693,Imo,Terrace duplex,3,2,2,1503250.1
2116,Ogun,Mansion,4,1,4,3760337.0
2800,Benue,Semi-detached duplex,9,5,4,2843721.0
903,Imo,Apartment,4,1,4,1462371.9
11217,Delta,Bungalow,7,3,5,2717034.8
980,Cross River,Semi-detached duplex,2,6,2,1943967.0
12674,Delta,Townhouse,3,7,5,2276150.5
2573,Ogun,Semi-detached duplex,2,2,1,1441628.9
6919,Anambra,Flat,2,7,4,1501089.8
2198,Plateau,Bungalow,3,1,2,1259039.2
3370,Borno,Apartment,9,1,2,2405825.8
1819,Lagos,Terrace duplex,3,1,1,1769846.6
7487,Bauchi,Flat,4,5,1,2020043.4
55,Benue,Mansion,5,2,4,3167569.2
1091,Taraba,Flat,3,2,3,1387220.9
837,Cross River,Cottage,4,2,3,1690175.4
24,Taraba,Semi-detached duplex,4,2,2,1664698.6
8060,Edo,Semi-detached duplex,7,6,2,3192370.0
3672,Bauchi,Mansion,2,6,5,3848380.2
1114,Oyo,Semi-detached duplex,5,3,3,2193966.2
1265,Borno,Townhouse,3,2,1,1735220.9
2566,Ogun,Townhouse,4,1,1,1928211.8
2154,Anambra,Apartment,5,1,2,1577870.5
6572,Cross River,Mansion,4,1,2,3853481.5
10533,Ekiti,Penthouse,9,6,1,3905477.2
535,Enugu,Flat,8,4,4,2653813.8
7878,Niger,Detached duplex,8,4,3,2995635.5
10054,Rivers,Penthouse,9,4,1,4638090.0
17,Ogun,Bungalow,7,3,2,2459273.2
6709,Ogun,Terrace duplex,9,5,4,3234769.5
10189,Imo,Terrace duplex,2,4,3,1446397.9
11938,Kwara,Mansion,3,3,6,2804063.5
3300,Yobe,Townhouse,1,1,2,2287095.5
795,Nasarawa,Flat,3,1,1,1283311.0
1025,Adamawa,Apartment,4,1,1,1696774.4
4572,Lagos,Penthouse,1,4,2,2155443.5
9733,Taraba,Bungalow,8,6,6,2601323.0
11506,Delta,Townhouse,6,1,3,2769759.5
9072,Kebbi,Semi-detached duplex,3,2,4,1120678.0
3637,Kano,Apartment,6,6,2,1717625.4
12833,Lagos,Townhouse,2,2,6,1960830.5
6200,Kano,Terrace duplex,6,4,5,2004854.8
2153,Anambra,Apartment,6,7,6,2191996.2
11490,Ogun,Apartment,5,4,1,1737454.6
777,Ogun,Flat,2,2,4,1388838.5
1834,Gombe,Cottage,4,2,3,2340307.8
3175,Ondo,Flat,5,4,2,1860298.1
468,Delta,Penthouse,9,3,6,4408005.0
2496,Nasarawa,Bungalow,1,5,4,1199000.6
3852,Edo,Semi-detached duplex,8,6,4,3518180.8
1958,Bayelsa,Townhouse,4,1,4,2264325.0
4758,Rivers,Flat,4,7,3,2288891.2
2242,Lagos,Bungalow,5,2,4,2025464.0
6146,Ogun,Penthouse,6,1,4,3271152.5
1061,Kwara,Townhouse,5,2,2,1802406.0
1116,Kogi,Apartment,2,1,2,994924.25
2297,Rivers,Mansion,7,2,5,5225403.5
12661,Edo,Apartment,1,5,5,1394496.4
13,Kogi,Penthouse,1,2,3,1552805.1
12339,Yobe,Mansion,2,3,1,3781212.2
8806,Gombe,Mansion,5,6,3,5316785.5
1748,Delta,Semi-detached duplex,9,2,1,3186858.2
10974,Imo,Flat,1,3,3,1160146.8
2034,Ogun,Townhouse,2,6,2,1803196.9
185,Benue,Semi-detached duplex,3,2,4,1398378.4
1256,Borno,Apartment,5,1,2,1598356.0
1975,Borno,Terrace duplex,4,1,3,1882659.4
779,Anambra,Semi-detached duplex,2,7,2,1622786.5
8009,Kaduna,Terrace duplex,6,7,1,2698630.0
1186,Enugu,Flat,7,5,6,2455343.2
846,Kwara,Bungalow,5,1,3,1498169.4
10398,Ondo,Terrace duplex,5,5,3,2075326.5
2987,Anambra,Detached duplex,4,1,2,2044851.2
3603,Oyo,Townhouse,1,1,3,1389902.5
2444,Kano,Apartment,7,7,6,1967733.6
12926,Kogi,Bungalow,5,4,2,1714962.4
11316,Cross River,Flat,2,1,5,1556666.0
4637,Nasarawa,Townhouse,2,1,4,1435341.8
1265,Anambra,Townhouse,3,2,2,1790292.4
5707,Bauchi,Flat,9,1,4,3002731.8
1767,Anambra,Townhouse,4,3,5,2224861.8
9986,Zamfara,Bungalow,3,3,2,1168549.1
8239,Sokoto,Detached duplex,6,4,3,2246487.5
2071,Abia,Cottage,3,2,1,1415308.8
7026,Kebbi,Penthouse,9,2,6,2927542.2
3489,Abia,Flat,3,1,4,1563477.2
2276,Nasarawa,Penthouse,1,1,3,1653737.8
6209,Ondo,Mansion,7,3,3,4331074.0
10146,Taraba,Townhouse,7,1,1,2474169.0
3736,Lagos,Semi-detached duplex,1,3,3,1520540.6
2036,Katsina,Penthouse,5,2,2,2462810.2
2796,Imo,Detached duplex,3,1,1,1749270.8
1657,Akwa Ibom,Penthouse,4,2,3,2992583.0
7726,Rivers,Mansion,7,6,3,5611570.5
872,Plateau,Townhouse,2,1,3,1355309.5
3226,Ondo,Bungalow,4,1,4,1534793.4
2357,Delta,Semi-detached duplex,1,1,3,1390133.1
4329,Cross River,Flat,5,3,1,2386614.2
2760,Rivers,Apartment,4,1,2,1684999.6
2777,Borno,Townhouse,2,1,3,1641580.4
12894,Cross River,Terrace duplex,7,7,2,3235753.8
7807,Kebbi,Mansion,9,1,5,3942765.5
1059,Gombe,Townhouse,4,4,3,2832488.5
241,Yobe,Terrace duplex,2,1,4,2279763.2
1980,Ondo,Flat,2,1,3,1243516.9
12437,Cross River,Townhouse,5,6,5,3105600.8
363,Kaduna,Cottage,1,2,4,1141327.4
10005,Borno,Townhouse,4,3,1,2008900.8
2326,Ogun,Semi-detached duplex,1,1,4,1333035.8
2267,Imo,Cottage,1,2,3,1117570.0
7667,Zamfara,Apartment,5,3,4,1431414.4
5527,Katsina,Townhouse,9,3,3,3112524.2
8665,Yobe,Mansion,8,2,4,6610943.0
10566,Ekiti,Mansion,7,1,1,4522404.0
7520,Kwara,Bungalow,2,6,5,1296740.4
2051,Osun,Detached duplex,2,1,1,1672169.0
12936,Plateau,Penthouse,3,1,3,2083536.5
2560,Osun,Apartment,2,2,4,1250126.9
1014,Delta,Semi-detached duplex,8,7,6,3119251.8
416,Borno,Terrace duplex,5,1,2,2049030.8
1079,Osun,Flat,2,1,4,1341546.0
2339,Ekiti,Detached duplex,8,5,6,3353807.5
1337,Borno,Flat,3,2,3,1529788.4
12804,Lagos,Detached duplex,2,6,5,2248086.2
656,Osun,Terrace duplex,1,2,2,1247317.5
12470,Kogi,Mansion,4,5,1,3498624.2
417,Kaduna,Townhouse,5,2,3,2000971.4
12059,Adamawa,Bungalow,2,1,5,1518892.8
931,Rivers,Cottage,2,1,3,1423611.0
6440,Bayelsa,Terrace duplex,5,7,5,2828830.8
8022,Kebbi,Mansion,2,3,2,1852153.2
536,Benue,Mansion,5,2,3,3077767.5
2014,Zamfara,Mansion,6,3,3,3335101.0
3084,Bauchi,Detached duplex,5,2,4,2625345.8
4996,Adamawa,Penthouse,3,7,4,2915292.0
3218,Kogi,Flat,1,6,5,1162410.5
2196,Imo,Townhouse,9,2,4,3100363.0
1772,Enugu,Terrace duplex,5,4,1,2064871.1
6821,Abia,Apartment,7,7,4,2487588.5
1102,Enugu,Flat,9,2,3,2682362.5
2492,Abia,Cottage,1,2,3,1240587.5
5024,Nasarawa,Semi-detached duplex,5,5,6,2135596.2
46,Zamfara,Penthouse,4,2,3,1910555.1
1485,Enugu,Terrace duplex,2,1,2,1403945.2
10935,Ebonyi,Bungalow,9,6,5,2855899.5
1298,Ondo,Penthouse,6,3,4,3051941.2
539,Oyo,Terrace duplex,1,1,2,1273427.4
571,Abia,Flat,2,1,2,1313686.2
10835,Abia,Mansion,6,6,6,4854478.5
3146,Yobe,Mansion,5,1,4,5334907.5
8270,Jigawa,Semi-detached duplex,7,1,5,2024718.5
387,Imo,Cottage,4,2,2,1430984.5
2219,Taraba,Townhouse,2,1,1,1446152.4
11430,Sokoto,Bungalow,8,7,5,2324517.0
1293,Borno,Cottage,2,2,4,1311151.6
11660,Nasarawa,Townhouse,1,2,6,1374388.4
12327,Oyo,Townhouse,8,7,5,3460232.5
731,Nasarawa,Apartment,5,1,1,1419696.8
1065,Bayelsa,Terrace duplex,5,2,4,2400344.0
2600,Kebbi,Apartment,7,3,4,1725068.4
2766,Niger,Apartment,4,1,4,1331991.1
4476,Ekiti,Detached duplex,8,3,2,3171725.5
5615,Cross River,Penthouse,8,7,3,4570753.5
2224,Jigawa,Flat,4,1,4,1257128.0
252,Enugu,Terrace duplex,1,1,2,1231316.0
11331,Niger,Detached duplex,7,2,3,2591129.5
10615,Ekiti,Semi-detached duplex,7,4,5,2703944.8
3479,Katsina,Cottage,3,1,3,1177240.4
1909,Yobe,Semi-detached duplex,3,2,4,2352451.5
12268,Gombe,Townhouse,3,4,4,2420474.0
5972,Akwa Ibom,Detached duplex,4,2,6,2632031.8
7998,Kebbi,Mansion,8,6,1,4109335.5
1379,Bayelsa,Townhouse,3,2,4,2134604.5
11167,Bauchi,Semi-detached duplex,9,4,1,3253841.0
2444,Bauchi,Mansion,2,2,4,3418533.8
1294,Bauchi,Mansion,5,2,4,4451560.0
8597,Yobe,Flat,2,5,2,1881494.5
1550,Osun,Detached duplex,8,1,5,3195577.5
3474,Lagos,Townhouse,3,1,1,1896014.4
4856,Kaduna,Semi-detached duplex,1,2,6,1226527.2
2195,Nasarawa,Cottage,3,2,3,1251242.0
8593,Ogun,Flat,3,5,2,1640430.1
493,Bayelsa,Semi-detached duplex,2,7,6,2007160.0
9532,Kaduna,Townhouse,7,5,1,2824964.8
1760,Abia,Detached duplex,7,5,1,3205378.2
2106,Kaduna,Penthouse,2,2,2,1984322.6
2921,Niger,Cottage,1,2,3,970279.3
1089,Lagos,Cottage,3,1,3,1542573.5
3266,Enugu,Bungalow,6,1,2,2104958.5
11065,Cross River,Penthouse,9,3,2,4695654.5
2732,Ekiti,Penthouse,1,1,1,1721021.1
3499,Jigawa,Mansion,4,7,4,3280390.2
3915,Adamawa,Penthouse,5,1,4,3096294.2
8496,Edo,Mansion,3,7,2,4166960.8
2841,Ondo,Terrace duplex,1,2,3,1196745.5
434,Ogun,Apartment,8,2,1,2309639.0
8389,Adamawa,Terrace duplex,7,4,2,2990298.0
7250,Borno,Mansion,5,3,2,4230547.0
6683,Osun,Detached duplex,9,4,2,3521208.5
4477,Bayelsa,Terrace duplex,8,7,4,3395085.8
949,Ebonyi,Mansion,3,1,2,2823793.0
1575,Ondo,Penthouse,5,1,3,2503562.8
236,Cross River,Bungalow,5,1,1,2025846.5
575,Cross River,Mansion,1,1,3,2841823.2
2552,Cross River,Townhouse,3,2,2,2130297.2
2780,Kebbi,Cottage,2,2,1,807665.8
2044,Bayelsa,Cottage,1,1,2,1252812.2
989,Zamfara,Apartment,3,2,2,1032168.75
3499,Zamfara,Bungalow,5,2,2,1367417.4
7088,Katsina,Bungalow,9,2,1,2462728.0
691,Osun,Semi-detached duplex,1,7,6,1492579.1
2070,Cross River,Apartment,5,1,3,1942288.0
8261,Sokoto,Apartment,2,5,5,1071190.5
2671,Abia,Mansion,1,1,4,2857812.0
1253,Nasarawa,Penthouse,4,3,2,2384609.8
141,Bayelsa,Mansion,3,2,3,3665488.2
2448,Enugu,Apartment,1,1,4,1042855.7
346,Yobe,Townhouse,9,4,4,4160877.0
6002,Kaduna,Mansion,1,4,4,2249420.2
835,Abia,Cottage,4,2,1,1513199.1
3045,Bauchi,Semi-detached duplex,5,1,2,2154389.2
3599,Delta,Flat,5,2,3,1971246.0
762,Benue,Semi-detached duplex,4,1,3,1521723.0
3653,Abia,Townhouse,3,2,4,1925659.1
120,Anambra,Semi-detached duplex,5,1,2,1948025.6
3129,Imo,Mansion,4,2,1,3101321.0
11986,Niger,Apartment,8,3,5,2270728.0
4960,Niger,Detached duplex,7,5,5,2783348.8
8938,Oyo,Bungalow,4,4,3,1842339.0
4470,Plateau,Apartment,2,3,5,1079601.2
9819,Niger,Flat,8,1,5,2349212.0
8632,Sokoto,Semi-detached duplex,5,3,1,1627869.1
2813,Gombe,Semi-detached duplex,4,1,1,2610884.2
10061,Oyo,Detached duplex,5,4,5,2667386.0
11530,Ekiti,Semi-detached duplex,8,3,1,2745986.0
1708,Taraba,Detached duplex,7,4,4,2906425.5
3798,Katsina,Bungalow,4,2,2,1465715.9
6353,Bayelsa,Bungalow,5,5,1,2374780.8
3284,Delta,Penthouse,1,2,1,2007374.4
12795,Kwara,Penthouse,6,1,5,2736780.8
10132,Kogi,Terrace duplex,2,2,2,1218406.0
1742,Ogun,Cottage,5,2,3,1698733.5
498,Bayelsa,Terrace duplex,1,2,2,1622037.6
278,Osun,Apartment,5,2,1,1649349.6
988,Lagos,Apartment,1,3,1,1162403.8
2476,Imo,Terrace duplex,3,2,6,1645250.9
7928,Ondo,Bungalow,6,4,5,2183929.5
3202,Edo,Apartment,2,1,5,1430538.2
9007,Oyo,Mansion,4,1,4,3760337.0
3422,Delta,Terrace duplex,2,3,4,1607755.0
873,Kwara,Flat,1,4,5,1105336.0
880,Imo,Terrace duplex,4,2,1,1653004.5
6773,Kwara,Apartment,4,2,5,1356703.6
7191,Rivers,Mansion,9,6,1,6549513.5
1768,Bauchi,Bungalow,3,2,4,1675302.4
12694,Lagos,Terrace duplex,1,4,4,1570939.8
6996,Imo,Apartment,7,6,2,2187915.2
1407,Osun,Semi-detached duplex,2,2,4,1489243.4
222,Lagos,Terrace duplex,5,7,2,2578088.0
12653,Ebonyi,Terrace duplex,3,4,5,1685403.0
377,Akwa Ibom,Flat,5,1,4,2089490.1
3313,Enugu,Bungalow,4,1,1,1582088.0
2475,Yobe,Townhouse,3,2,4,2599205.2
3707,Sokoto,Terrace duplex,1,2,4,961985.1
3260,Kogi,Cottage,1,2,3,909410.9
11310,Kebbi,Apartment,9,7,2,2234110.8
4031,Akwa Ibom,Mansion,8,5,4,6257593.0
2922,Edo,Semi-detached duplex,4,1,2,2052306.5
430,Cross River,Apartment,5,1,3,1942288.0
1034,Nasarawa,Flat,4,1,2,1458219.0
2710,Ebonyi,Apartment,2,2,1,1080479.8
8358,Borno,Flat,7,6,3,2583741.5
38,Imo,Penthouse,4,1,3,2442687.0
12593,Bauchi,Semi-detached duplex,1,7,5,1693654.2
996,Ondo,Townhouse,1,1,4,1306674.1
7012,Ondo,Mansion,7,1,4,4261085.5
518,Gombe,Terrace duplex,1,2,3,1911856.5
3724,Ebonyi,Cottage,2,2,1,1214330.9
2277,Akwa Ibom,Apartment,3,6,1,1605804.2
11999,Edo,Apartment,5,6,5,2423370.2
10782,Imo,Penthouse,5,6,1,2837742.0
3285,Borno,Flat,1,2,4,1196945.2
1266,Borno,Townhouse,4,3,5,2250834.2
3528,Jigawa,Flat,5,1,4,1390118.6
10775,Anambra,Mansion,5,5,2,4321015.5
2574,Kwara,Bungalow,2,1,1,1070445.0
12646,Katsina,Flat,3,3,1,1365785.6
11983,Ogun,Mansion,1,4,2,2720802.2
148,Kwara,Flat,6,5,3,1964864.5
1009,Plateau,Penthouse,3,1,2,2069344.1
526,Yobe,Terrace duplex,3,2,3,2423444.2
5414,Borno,Townhouse,3,7,1,1913288.4
5,Rivers,Detached duplex,6,7,2,3386167.8
3257,Enugu,Bungalow,2,2,3,1284566.0
11654,Benue,Townhouse,7,2,3,2395432.0
2612,Kaduna,Apartment,2,1,3,1114260.2
8285,Kano,Flat,7,7,4,2039542.1
5431,Edo,Flat,5,1,2,2150911.5
2208,Abia,Semi-detached duplex,8,7,6,3081068.5
399,Niger,Townhouse,9,1,3,2874521.2
6006,Abia,Mansion,8,2,3,5390859.0
12791,Bayelsa,Terrace duplex,2,6,5,1971202.8
10807,Borno,Flat,8,5,3,2684384.2
1475,Osun,Terrace duplex,2,2,1,1436962.0
10870,Delta,Apartment,7,2,4,2304035.5
10106,Kwara,Terrace duplex,5,5,5,1954630.1
1340,Kano,Detached duplex,5,7,6,2261226.2
3655,Oyo,Townhouse,5,5,3,2456589.2
6747,Sokoto,Mansion,1,2,6,1600520.5
4806,Oyo,Apartment,3,4,1,1345525.8
745,Kwara,Mansion,5,2,3,3099485.0
1735,Oyo,Mansion,3,2,3,3516439.8
6380,Imo,Mansion,6,6,4,4168014.0
2554,Delta,Bungalow,7,5,6,2713751.0
4916,Abia,Apartment,5,7,1,2008561.6
2428,Borno,Terrace duplex,8,1,3,2813819.8
3796,Imo,Bungalow,5,2,2,1707663.9
1915,Osun,Penthouse,3,2,2,2398408.0
6883,Sokoto,Bungalow,1,1,1,786984.4
4822,Yobe,Bungalow,2,3,3,1683924.9
3505,Edo,Townhouse,9,4,6,4253744.5
4305,Oyo,Terrace duplex,1,7,3,1424878.2
958,Akwa Ibom,Penthouse,9,4,3,4802390.0
6313,Kebbi,Terrace duplex,5,6,3,1839686.1
5551,Abia,Bungalow,3,3,1,1553557.5
9471,Nasarawa,Bungalow,9,1,5,2758971.8
5500,Adamawa,Mansion,6,6,5,5395961.5
12356,Kebbi,Townhouse,3,2,6,1343761.2
11751,Katsina,Penthouse,4,1,3,2316680.5
7379,Ogun,Apartment,5,6,1,1927516.8
594,Kano,Semi-detached duplex,1,1,3,747350.6
2180,Edo,Penthouse,2,2,4,2575812.2
33,Kaduna,Bungalow,8,7,1,2966543.5
7557,Bauchi,Apartment,2,2,5,1465918.5
2443,Nasarawa,Terrace duplex,5,7,4,2148302.0
235,Borno,Bungalow,1,2,4,1138810.4
12826,Kano,Flat,8,3,3,2049945.5
6629,Kwara,Townhouse,7,7,4,2594005.0
5882,Delta,Bungalow,7,1,5,2596908.5
6461,Abia,Mansion,3,4,1,3515343.2
2203,Bayelsa,Detached duplex,2,6,6,2352005.2
122,Nasarawa,Mansion,1,1,3,2398920.5
3961,Delta,Townhouse,4,7,4,2574972.2
1135,Akwa Ibom,Detached duplex,1,1,4,1679259.8
464,Kogi,Bungalow,4,1,4,1412506.8
4695,Edo,Detached duplex,7,4,2,3655588.0
533,Niger,Semi-detached duplex,3,2,1,1351478.8
8292,Bayelsa,Apartment,5,3,4,2191066.2
8602,Osun,Bungalow,5,1,4,1741874.4
124,Kwara,Mansion,3,2,3,2625876.8
494,Katsina,Mansion,2,1,1,2178508.5
11753,Katsina,Apartment,5,1,1,1432746.0
8702,Borno,Townhouse,9,2,1,3154215.0
1342,Yobe,Penthouse,6,2,3,4468812.5
3405,Anambra,Penthouse,5,2,2,2719033.2
5582,Jigawa,Detached duplex,2,2,2,1309809.4
3979,Taraba,Semi-detached duplex,3,3,2,1556986.8
775,Kogi,Flat,5,1,4,1544429.8
9238,Bauchi,Mansion,5,2,6,4828166.0
11508,Imo,Apartment,6,4,2,1863146.0
27,Cross River,Detached duplex,2,1,2,1967823.6
6272,Oyo,Terrace duplex,9,3,1,3033604.8
99,Ebonyi,Townhouse,1,2,2,1353932.4
5565,Nasarawa,Penthouse,5,5,4,2844580.8
4936,Bayelsa,Flat,6,6,2,2694667.0
3992,Bauchi,Townhouse,5,7,6,2936095.2
9187,Benue,Penthouse,9,2,2,3361207.2
6646,Yobe,Apartment,1,6,6,1627879.9
1096,Kano,Bungalow,5,1,1,1228509.1
6230,Imo,Flat,8,5,5,2659605.5
1847,Anambra,Detached duplex,2,2,5,1819833.5
6,Akwa Ibom,Bungalow,3,2,1,1629214.0
1872,Kano,Mansion,5,1,4,2525126.8
5019,Cross River,Detached duplex,6,6,4,3564197.0
68,Taraba,Semi-detached duplex,7,5,5,2599661.5
1521,Edo,Townhouse,5,1,2,2545854.0
3531,Edo,Apartment,2,2,2,1463162.9
2200,Katsina,Terrace duplex,6,4,3,2340064.5
942,Kwara,Flat,2,2,4,1100936.5
10519,Adamawa,Penthouse,5,7,5,3528452.5
391,Kano,Semi-detached duplex,6,7,4,2055403.2
3727,Taraba,Townhouse,1,1,1,1206472.2
997,Imo,Semi-detached duplex,6,4,1,2266649.8
9375,Plateau,Mansion,2,4,2,2375188.5
10481,Anambra,Mansion,1,4,3,3023429.5
3874,Gombe,Terrace duplex,2,1,2,2231481.0
3638,Jigawa,Cottage,1,1,3,862232.3
692,Taraba,Townhouse,3,1,1,1588919.5
12324,Cross River,Townhouse,5,4,4,2917052.5
1929,Anambra,Penthouse,4,1,2,2470191.5
1561,Lagos,Bungalow,3,2,1,1544562.2
2002,Adamawa,Mansion,5,1,1,3826477.2
75,Benue,Flat,2,1,3,1072240.1
8928,Katsina,Semi-detached duplex,7,6,4,2580279.5
11624,Kebbi,Detached duplex,5,1,3,1538757.8
9384,Enugu,Detached duplex,2,3,4,1683966.6
8849,Abia,Apartment,2,4,2,1332378.6
8217,Enugu,Detached duplex,1,4,3,1564064.8
9553,Benue,Penthouse,6,2,2,2643881.0
2882,Akwa Ibom,Bungalow,2,2,1,1483073.9
4537,Kebbi,Apartment,5,5,4,1500397.0
2968,Osun,Cottage,4,2,4,1535626.5
1660,Kogi,Terrace duplex,4,1,2,1500215.4
65,Bayelsa,Cottage,2,1,1,1375871.6
2586,Yobe,Mansion,1,2,3,3942588.8
3622,Benue,Bungalow,7,5,2,2248024.2
10411,Benue,Bungalow,2,1,5,1155040.9
12568,Katsina,Terrace duplex,1,6,1,1237393.8
3969,Kebbi,Semi-detached duplex,2,1,4,946770.25
3747,Osun,Penthouse,1,1,3,1815380.4
1133,Ogun,Semi-detached duplex,5,1,3,2036294.5
8747,Oyo,Apartment,8,6,6,2564637.2
5904,Edo,Bungalow,9,7,2,3676165.8
12759,Kebbi,Apartment,2,1,4,800823.56
10790,Lagos,Bungalow,9,1,5,3065911.8
10242,Sokoto,Mansion,6,1,6,3086247.2
10740,Kebbi,Apartment,7,3,6,1778133.1
2283,Rivers,Terrace duplex,1,4,3,1642557.5
2244,Nasarawa,Apartment,2,5,5,1211698.0
794,Sokoto,Bungalow,1,3,3,838340.0
1998,Plateau,Apartment,5,2,2,1441524.4
2819,Taraba,Flat,3,1,2,1361968.1
1794,Abia,Detached duplex,3,4,6,2290596.8
1302,Akwa Ibom,Apartment,2,2,3,1385808.8
10895,Plateau,Mansion,9,1,2,4639731.5
786,Kogi,Flat,4,1,3,1363780.0
938,Plateau,Detached duplex,5,2,4,1996743.4
2965,Bauchi,Apartment,5,2,4,1953927.5
490,Plateau,Flat,9,3,2,2510680.8
2293,Gombe,Townhouse,5,1,3,2976816.8
9386,Katsina,Terrace duplex,5,5,4,2116797.5
11595,Kogi,Semi-detached duplex,9,2,5,2765924.2
9751,Kogi,Semi-detached duplex,9,6,5,2924152.2
1756,Enugu,Apartment,5,2,1,1597865.2
2380,Borno,Townhouse,5,7,6,2812159.0
11806,Edo,Mansion,8,4,1,6313935.5
2593,Yobe,Bungalow,3,2,3,1945734.5
4943,Zamfara,Apartment,5,2,1,1276648.5
431,Anambra,Detached duplex,3,7,6,2315300.0
3126,Edo,Apartment,4,2,5,1917074.6
2270,Delta,Flat,3,1,2,1580652.2
1335,Benue,Bungalow,5,1,2,1509126.5
6336,Niger,Terrace duplex,3,7,1,1585234.0
1075,Osun,Penthouse,4,1,2,2505256.2
4302,Jigawa,Townhouse,6,3,5,2204957.5
9520,Cross River,Semi-detached duplex,3,5,2,2133235.0
1527,Kaduna,Semi-detached duplex,1,6,6,1495046.5
604,Cross River,Cottage,5,1,4,1882205.1
6247,Edo,Penthouse,7,1,1,3815916.5
1343,Kaduna,Mansion,2,2,1,2882419.0
172,Benue,Flat,2,5,5,1277764.2
5903,Borno,Detached duplex,7,2,1,2939207.8
2717,Edo,Bungalow,2,2,2,1552212.9
5854,Kebbi,Bungalow,1,6,1,851051.56
3771,Lagos,Penthouse,1,2,2,2154718.0
1945,Lagos,Terrace duplex,4,2,1,2008205.4
2136,Abia,Cottage,5,1,3,1707292.6
2468,Oyo,Townhouse,7,5,6,3155382.5
10508,Kano,Townhouse,9,5,4,2826724.5
8735,Imo,Terrace duplex,8,6,2,2849359.2
4748,Ekiti,Mansion,6,6,3,4529154.0
127,Adamawa,Apartment,1,2,2,1219848.9
1076,Niger,Terrace duplex,4,2,3,1563302.8
473,Kogi,Cottage,2,2,2,1016575.5
157,Kwara,Penthouse,5,1,2,2254110.2
1656,Bauchi,Apartment,2,6,6,1559569.6
1922,Anambra,Cottage,3,2,4,1480503.4
3132,Zamfara,Mansion,5,3,2,3065166.2
6342,Kaduna,Penthouse,8,3,5,3749243.5
1286,Lagos,Terrace duplex,1,1,4,1500830.6
2663,Zamfara,Flat,3,2,2,1120608.5
12940,Borno,Bungalow,5,3,3,1896976.5
5619,Ebonyi,Apartment,3,6,1,1322667.0
4530,Sokoto,Apartment,7,4,3,1817098.6
5076,Zamfara,Semi-detached duplex,6,6,5,2133912.5
8,Ogun,Bungalow,4,6,4,1954179.1
849,Katsina,Mansion,3,1,2,2730597.0
1137,Cross River,Bungalow,4,2,3,1874613.2
1403,Ekiti,Semi-detached duplex,1,2,2,1239225.4
5345,Katsina,Penthouse,4,6,5,2696942.2
491,Kano,Penthouse,5,1,3,1829686.6
3239,Bayelsa,Apartment,5,1,2,1885011.0
9804,Ekiti,Detached duplex,7,3,5,3028352.5
11878,Taraba,Terrace duplex,9,5,3,2925351.5
7481,Taraba,Flat,3,5,5,1584236.5
1304,Sokoto,Cottage,1,2,1,850101.7
1982,Lagos,Bungalow,4,2,1,1734415.1
10559,Ondo,Mansion,8,6,3,4808146.0
6293,Kano,Mansion,3,5,2,2438097.2
2565,Enugu,Detached duplex,4,1,3,2043802.4
612,Delta,Mansion,2,2,4,2929408.0
11909,Benue,Bungalow,4,2,6,1558738.4
12050,Akwa Ibom,Townhouse,9,5,6,4082480.8
1841,Enugu,Mansion,2,1,3,2448146.5
11522,Cross River,Townhouse,2,2,3,1925951.2
1298,Ogun,Terrace duplex,1,2,2,1279798.4
10222,Katsina,Mansion,9,1,2,4748079.5
3097,Nasarawa,Flat,9,2,2,2526389.0
5137,Plateau,Terrace duplex,4,3,1,1597970.4
2369,Lagos,Mansion,5,1,1,3826477.2
684,Lagos,Apartment,3,1,4,1539211.2
6580,Yobe,Bungalow,4,6,1,2240338.5
1246,Anambra,Penthouse,3,1,1,2243408.8
9843,Bauchi,Mansion,2,6,1,3531330.8
3141,Taraba,Detached duplex,9,1,1,3094316.5
8004,Taraba,Semi-detached duplex,6,6,1,2280779.0
5308,Anambra,Apartment,9,7,4,2768692.5
290,Kwara,Terrace duplex,1,3,4,1080748.8
3220,Enugu,Cottage,5,1,1,1519956.4
